Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,New Zealand,NZL,..,5.6,4.54,4.6,4.48,4.27,4.12,3.92,4,3.89,3.87,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Nicaragua,NIC,..,5.23,4.53,4.46,4.5,4.46,4.36,4.46,4.69,4.62,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Niger,NER,..,5.83,5.9,5.63,5.49,5.34,5.14,5.04,4.99,4.97,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Nigeria,NGA,..,10.01,6.54,6.3,6.04,6.36,6.31,6.17,6.41,6.56,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,North Macedonia,MKD,..,5.39,3.99,3.74,3.55,3.49,3.51,3.23,3.39,3.31,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Norway,NOR,..,4.27,4.37,3.75,3.81,3.56,3.72,3.65,3.37,3.36,3.53,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Oman,OMN,..,3.58,7.35,7.25,7.16,6.59,7.05,6.78,6.31,7.17,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Pakistan,PAK,..,5.12,4.26,4.26,4.18,4.16,4.17,4.02,3.94,3.97,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Palau,PLW,..,11.09,11.05,9.98,8.63,8.94,9.47,9.42,9.88,10.5,12.7,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Panama,PAN,..,2.27,1.58,1.58,1.51,1.49,1.42,1.38,1.54,1.52,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Papua New Guinea,PNG,..,5.88,5.93,5.63,5.45,5.3,5.03,5.36,5.26,5.51,5.27,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Paraguay,PRY,..,3.56,2.86,2.84,3.01,3.4,3.42,3.4,3.39,3.32,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Peru,PER,..,3.32,2.5,2.57,2.57,2.57,2.54,2.56,2.59,2.46,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Philippines,PHL,..,4.7,2.88,2.9,2.96,2.93,2.9,2.81,2.66,2.79,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Poland,POL,..,5.98,4.17,3.89,3.76,3.82,3.81,3.79,3.48,3.47,3.47,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Portugal,PRT,..,3.29,2.86,2.8,2.85,2.78,2.8,2.63,2.53,2.56,2.41,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Puerto Rico,PRI,..,0.11,0.47,0.49,0.47,0.53,0.42,0.56,0.63,0.47,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Qatar,QAT,..,8.92,7.42,6.83,6.55,6.2,7.14,6.83,6.86,7.17,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Romania,ROU,..,5.58,3,2.86,2.8,2.67,2.61,2.52,2.39,2.42,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Russian Federation,RUS,..,12.14,7.8,7.76,7.77,7.99,7.99,8.25,8.09,8.15,8.42,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Rwanda,RWA,..,7.8,5.08,4.87,4.58,4.35,4.28,4.02,3.72,3.86,3.49,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Samoa,WSM,..,5.67,3.94,4.11,4.3,4.1,4.17,4.19,4.36,4.13,4.53,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Sao Tome and Principe,STP,..,4.53,3.65,3.82,3.91,3.99,3.7,3.58,3.63,3.42,3.43,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Saudi Arabia,SAU,..,5.16,6.03,6.44,6.32,6.26,6.42,6.05,6.03,6.23,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Senegal,SEN,..,3.95,4.07,4.15,4.19,3.93,3.65,3.48,3.66,3.51,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Serbia,SRB,..,8.47,5.66,5.12,5.59,5.6,5.61,5.28,5.04,5.26,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Seychelles,SYC,..,2.85,2.59,2.74,2.83,2.98,2.96,3.01,2.88,3.18,3.13,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Sierra Leone,SLE,..,10.94,5.07,4.98,6.25,6.02,5.75,5.52,5.26,5.43,5.54,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Singapore,SGP,..,3.47,2.4,2.53,2.69,2.67,2.77,2.47,2.59,2.5,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Sint Maarten (Dutch part),SXM,..,..,8.01,8.02,8.18,8.2,8.49,9.01,8.62,8.25,8.58,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Slovak Republic,SVK,..,8.8,4.92,4.51,4.41,4.35,4.46,4.27,4.1,4.16,4.34,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Slovenia,SVN,..,5.23,4.33,4.09,3.95,3.95,3.88,3.67,3.5,3.46,3.2,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Solomon Islands,SLB,..,6.99,5.85,5.37,5,4.66,4.4,4.28,4.26,4.43,4.41,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Somalia,SOM,..,11.21,11.94,11.18,9.73,9.45,9.43,8.97,8.51,8.48,8.42,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,South Africa,ZAF,..,9.22,7.13,7.44,6.95,7.16,7.05,6.75,6.72,6.95,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Spain,ESP,..,3.6,2.97,2.86,2.86,2.79,2.85,2.77,2.64,2.66,2.67,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Sri Lanka,LKA,..,3.12,1.74,1.78,1.77,1.85,1.71,1.65,1.68,1.73,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,St. Kitts and Nevis,KNA,..,3.3,2.61,2.46,2.5,2.48,2.47,2.44,2.36,2.59,2.59,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,St. Lucia,LCA,..,3.05,3.08,3.02,3.01,2.86,2.87,2.86,2.81,3.43,3.35,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,St. Vincent and the Grenadines,VCT,..,2.28,2.51,2.88,2.61,2.58,2.25,2.47,2.29,2.62,2.56,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Sudan,SDN,..,4.25,4.44,4.37,4.31,4.16,4.22,4.4,4.52,4.76,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Suriname,SUR,..,4.15,3.66,3.85,3.56,4.14,3.85,3.5,3.97,4.71,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Sweden,SWE,..,5.54,4.48,4.25,3.76,3.96,3.97,3.97,3.79,3.56,3.54,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Switzerland,CHE,..,2.44,2.05,1.87,1.8,1.72,1.7,1.66,1.68,1.64,1.54,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Syrian Arab Republic,SYR,..,13.64,11.6,12,11.11,11.07,11.13,12.91,10.82,10.68,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Tajikistan,TJK,..,10.92,4.45,4.47,4.57,4.49,4.33,4.36,4.43,4.4,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Tanzania,TZA,..,12.3,8.29,7.65,7.39,7.05,6.75,6.52,6.64,6.55,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Thailand,THA,..,4.93,5.29,5.22,5.07,5.02,4.79,4.5,4.52,4.63,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Timor-Leste,TLS,..,..,1.66,1.89,1.79,1.99,2.21,2.09,2.09,1.81,1.73,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Togo,TGO,..,10.56,10.12,9.96,9.17,9.36,8.26,8.48,8.39,8.68,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Tonga,TON,..,2.97,2.79,2.68,2.72,2.78,2.84,2.87,3.42,3.96,3.82,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Trinidad and Tobago,TTO,..,18.8,19.6,20.23,19.16,17.9,18.55,18.82,19.16,17.71,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Tunisia,TUN,..,4.03,3.66,3.61,3.66,3.67,3.7,3.64,3.54,3.69,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Turkiye,TUR,..,3.27,2.63,2.59,2.65,2.72,2.71,2.59,2.61,2.57,2.49,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Turkmenistan,TKM,..,29.85,15.97,14.08,13.63,12.88,12.1,11.4,11.1,11.14,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Turks and Caicos Islands,TCA,..,3.37,5.2,5.14,4.75,4.6,5.09,4.92,4.72,6.34,6.34,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Tuvalu,TUV,..,2.7,3.17,3.24,2.89,2.73,2.8,3.09,2.72,2.56,2.54,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Uganda,UGA,..,13.28,10.27,10.22,10.18,10.09,10.3,11.52,11.29,12.28,11.99,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Ukraine,UKR,..,15.2,8.21,8.31,8.09,7.79,7.43,7.51,6.95,6.98,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,United Arab Emirates,ARE,..,4.08,5.15,5.6,5.88,6.07,4.97,5.04,5.22,5.5,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,United Kingdom,GBR,..,4.07,2.87,2.62,2.58,2.49,2.4,2.33,2.22,2.24,2.23,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,United States,USA,..,6.72,5.13,5.07,4.89,4.75,4.63,4.63,4.52,4.31,4.21,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Uruguay,URY,..,2.7,2.62,2.58,2.75,2.82,2.71,2.79,2.75,2.91,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Uzbekistan,UZB,..,26.48,9.6,8.38,7.47,7.45,7.5,8.63,7.99,7.54,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Vanuatu,VUT,..,3.67,3.31,3.98,3.56,3.67,3.29,3.77,3.5,4.32,4.85,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,"Venezuela, RB",VEN,..,6.66,5.69,5.14,5,4.63,4.24,3.07,2.51,2.01,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Viet Nam,VNM,..,4.13,3.91,4.11,3.54,3.65,3.55,3.91,4.11,4.05,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,West Bank and Gaza,PSE,..,2.85,2.44,2.76,2.81,2.74,2.68,2.55,2.75,3.15,2.91,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,"Yemen, Rep.",YEM,..,2.48,3.04,2.89,1.91,1.51,1.56,1.93,1.93,1.84,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Zambia,ZMB,..,12.77,7.49,7.45,7.41,7.33,7.45,7.39,7.31,7.6,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Zimbabwe,ZWE,..,12.69,14.21,14.09,13.91,13.44,12.79,12.82,13.4,13.71,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Africa Eastern and Southern,AFE,..,8.90808563559575,7.01338114836319,7.11162371056645,6.82285703992125,6.80457508692443,6.69924617988093,6.66259937243637,6.58954928029971,6.74226235529565,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Africa Western and Central,AFW,..,7.5735272757973,5.80136825135581,5.6138033935219,5.42739056406524,5.59573743920676,5.48884253015202,5.35463101539976,5.44017655762912,5.57187101577912,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Arab World,ARB,..,4.5550855378393,5.07795545587865,5.2905780455492,5.24063443772391,5.20753327111505,5.18915350295855,5.05754139645096,5.10234435500368,5.15498944226418,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Caribbean small states,CSS,..,8.36255366896713,9.46961451915145,9.75167459847289,9.3084185260039,8.70618567048122,8.5998378133953,8.61549850193949,8.79105538628857,8.06386620158984,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Central Europe and the Baltics,CEB,..,6.15537460838986,4.14867809779124,3.93192791928775,3.82895072086117,3.79599900732794,3.76970308822871,3.66947637219037,3.44054506074334,3.45221647073413,3.62802644228606,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Early-demographic dividend,EAR,..,5.27292561450044,4.5278583711821,4.55197245935403,4.39435907906025,4.29603389016599,4.25266408149205,4.1918051248408,4.10780453395086,4.11995549312763,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,East Asia & Pacific,EAS,..,6.89690228341427,6.10069282244504,5.92505227231416,5.64274597112537,5.38898404626493,5.26444953566158,5.19863744478289,5.15500883408993,5.22174833366831,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,East Asia & Pacific (excluding high income),EAP,..,8.60984548637805,6.94912314608415,6.69829753708582,6.29726630568749,5.93041194394851,5.7643496789146,5.68992518682658,5.62822639994522,5.70413791533637,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,East Asia & Pacific (IDA & IBRD countries),TEA,..,8.60984548637805,6.94911886702758,6.69828947899548,6.29726213131396,5.93040778456409,5.76434933696555,5.68992300790639,5.62822400682671,5.70413523830434,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Euro area,EMU,..,3.90803405482747,3.36340566014926,3.18475560532417,3.16697443373914,3.12059143462268,3.07367509975924,2.97068448665729,2.87854160912008,2.84992502836776,2.85032694639284,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Europe & Central Asia,ECS,..,5.25408274016628,4.19887127807788,3.98977460747936,3.90627215469317,3.89834344612282,3.84728059925653,3.82685213015797,3.70979900113349,3.71376710047103,3.5693957139854,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Europe & Central Asia (excluding high income),ECA,..,10.2914005649733,6.45339077776073,6.23351083901814,6.07221969850769,6.19107830706876,6.10029026615987,6.24465413440192,6.09909970335918,6.04369613937675,6.0859392217788,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Europe & Central Asia (IDA & IBRD countries),TEC,..,9.41998884460902,6.0127175064133,5.78303950824021,5.61984444331338,5.71177920762928,5.62322411392134,5.72231348908649,5.55131555543204,5.5153264594324,5.65999350383929,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,European Union,EUU,..,4.14770603349066,3.47366611711257,3.29180651373273,3.25267360862482,3.21361524308323,3.17282474857315,3.07796729861191,2.96564044233072,2.93966095762014,2.94109298893289,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Fragile and conflict affected situations,FCS,..,9.6241289932069,6.55679407576038,6.53792830161191,6.22507503273156,6.17886270131534,6.11487359519428,6.09284493783261,6.1387040425739,6.17941452801941,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Heavily indebted poor countries (HIPC),HPC,..,7.64545467306492,6.48024080133752,6.32598847498872,6.18493322606504,6.08945271518248,5.93132713415929,5.93373233913584,5.8634702786619,5.96458652127321,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,High income,HIC,..,5.32803912232667,4.34485324096156,4.24161599798624,4.15643991845853,4.08753479761368,4.01116436071399,3.94561871898371,3.85419838680665,3.79030844957649,3.65563208627918,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,IBRD only,IBD,..,6.89714816790107,5.81329084276323,5.69925729761621,5.45324794123598,5.2730048608292,5.18066076199164,5.15082054548986,5.08736069960639,5.14680576508426,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,IDA & IBRD total,IBT,..,6.93583134957367,5.76983406545563,5.65287621691217,5.41678632427204,5.25368403243016,5.16207043938801,5.13059603746785,5.06648643622868,5.12453921008692,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,IDA blend,IDB,..,8.20812216048163,5.76863324908819,5.59883629412104,5.41071445029586,5.48623528402599,5.45013007045084,5.4170073367949,5.40804117049526,5.45031979551006,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,IDA only,IDX,..,6.49114066184941,4.97132886573221,4.85882313100263,4.76768024427499,4.71713550571823,4.60171064656933,4.54555768740368,4.43707968089679,4.49331115277349,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,IDA total,IDA,..,7.30746645505907,5.3416594620282,5.20133044101868,5.06321329372451,5.06574218595797,4.9802140217305,4.93260135860058,4.86291901259848,4.91036367622536,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Late-demographic dividend,LTE,..,7.92273156319274,6.60216946301073,6.40641204733633,6.14142983132102,5.93640665549593,5.79569579531986,5.75257442793858,5.6961726235734,5.77344312746137,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Latin America & Caribbean,LCN,..,3.70190346178841,3.57504006647339,3.55512581202826,3.5086065821544,3.47576801395147,3.40384356339289,3.34740013860523,3.37284218942818,3.43562663291531,3.44688209728077,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Latin America & Caribbean (excluding high income),LAC,..,3.684064786183,3.54931302481565,3.54333426756311,3.49910300132505,3.46836850375698,3.39552114394227,3.33490623720529,3.3534090926326,3.43438678224584,3.46636169246829,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,3.75188312169546,3.6094604108417,3.58694101199676,3.53896203240312,3.50607047501778,3.43411330672642,3.37413869009417,3.40201141955718,3.46812825820171,3.4460241386694,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Least developed countries: UN classification,LDC,..,6.95003157990409,5.19608121917778,5.14043211931402,5.02489178605229,4.96518973839433,4.89492301332639,4.86340608868879,4.72957236695579,4.75757539476739,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Low & middle income,LMY,..,7.01187928146277,5.84356879989886,5.7307351732189,5.48857218320525,5.31853765494062,5.22484715724562,5.19448686169541,5.13323822547336,5.19304485739357,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Low income,LIC,..,9.73437697139727,7.83546264622955,7.64537790457247,7.4518269620907,7.33237298974801,7.21272236973572,7.2801520503249,7.15003590167578,7.31610688970301,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Lower middle income,LMC,..,6.41850848526475,5.05447507814743,5.03223806390045,4.82530689575847,4.69217784041634,4.65008087193712,4.62330924398965,4.50207057647095,4.50475008587816,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Middle East & North Africa,MEA,..,5.01619872731296,5.54806699594563,5.75402540324838,5.71296246572362,5.63196804062365,5.69191801474469,5.61935337679555,5.61289872101074,5.63202317408257,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Middle East & North Africa (excluding high income),MNA,..,4.98403199923436,5.37587731028475,5.57973135918209,5.43428289924351,5.34064331516114,5.53150517792974,5.58585918517543,5.56462695084472,5.37660750451387,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Middle East & North Africa (IDA & IBRD countries),TMN,..,4.99665908507717,5.39646484485117,5.59903444411182,5.4525469619575,5.35927179877449,5.55152567262031,5.60703518703928,5.58433355391294,5.39074389087102,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Middle income,MIC,..,6.96930754872021,5.81216928879479,5.70009614771638,5.4569914704157,5.28611161660445,5.19306789358839,5.16150185847607,5.10117271013002,5.15843738602284,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,North America,NAC,..,6.93119574716309,5.28380184930706,5.22817407015445,5.05270896433813,4.94236662923811,4.84037855108672,4.83265904812971,4.72189423175815,4.50910792339328,4.40353141971132,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,OECD members,OED,..,5.22928029649198,4.21088265284644,4.08130860600117,3.98122391330213,3.91502013709197,3.83854878820169,3.78357447428669,3.69358061555384,3.61738350402563,3.57117651423697,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Other small states,OSS,..,6.41849506149473,6.28169061613367,5.95585262762087,5.73874660560754,5.62469662248054,5.92871455518333,5.72602665482145,5.62845481249432,5.90799048680061,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Pacific island small states,PSS,..,3.81232736230706,3.21384211059232,3.26151083044856,3.1641340744472,2.93688435838098,2.99174028350822,2.96984304687158,3.02552297738693,3.09361506082862,3.34089944062621,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Post-demographic dividend,PST,..,5.46249277360698,4.34716108820089,4.22778997397747,4.12929677931478,4.05194040866994,3.97643164725545,3.92456902122265,3.82615118279683,3.74303867515062,3.69531480297026,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Pre-demographic dividend,PRE,..,7.4025458103059,6.00111379038771,5.89250189759923,5.69133090762508,5.71249841708954,5.76985688467167,5.82783454783041,5.8776220524008,5.95681680827705,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Small states,SST,..,6.77703621762386,6.72730568133938,6.49793848992756,6.2345556293516,6.02250470251544,6.25196537584623,6.0824585001769,6.02406616539646,6.15159060787412,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,South Asia,SAS,..,5.84394292377318,4.69930892911117,4.67503676632393,4.47122210183411,4.26242157557027,4.19206775149739,4.12321324656088,3.98501557854596,3.99840856504441,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,South Asia (IDA & IBRD),TSA,..,5.84394292377319,4.69930892911117,4.67503676632393,4.47122210183411,4.26242157557027,4.19206775149739,4.12321324656088,3.98501557854596,3.99840856504441,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Sub-Saharan Africa,SSF,..,8.39089901522635,6.48464082109535,6.45249344407901,6.21016912499542,6.28025334160358,6.17502091512123,6.09524702643597,6.08804817899415,6.22606897567036,..,..
Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,Sub-Saharan Africa (excluding high income),SSA,..,8.3959098323778,6.48707899981346,6.45479876308186,6.21229125294465,6.28239546270611,6.17710923240532,6.09726757396996,6.09019273738172,6.22798324772874,..,..
