Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Afghanistan,AFG,45.967,55.298,62.417,62.545,62.659,63.136,63.016,63.081,63.565,62.575,61.982,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Albania,ALB,73.144,75.404,78.123,78.407,78.644,78.86,79.047,79.184,79.282,76.989,76.463,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Algeria,DZA,67.416,70.478,74.615,75.11,75.622,75.732,75.743,76.066,76.474,74.453,76.377,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Angola,AGO,41.893,46.024,59.307,60.04,60.655,61.092,61.68,62.144,62.448,62.261,61.643,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Antigua and Barbuda,ATG,73.492,74.606,77.583,77.858,77.913,78.152,78.268,78.511,78.691,78.841,78.497,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Argentina,ARG,71.784,73.926,76.491,76.755,76.76,76.308,76.833,76.999,77.284,75.892,75.39,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Armenia,ARM,68.821,70.624,73.676,74.058,74.436,74.664,74.906,75.064,75.439,72.173,72.043,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Aruba,ABW,73.076,73.569,75.636,75.601,75.683,75.617,75.903,76.072,76.248,75.723,74.626,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Australia,AUS,76.9946341463415,79.2341463414634,82.1487804878049,82.3,82.4,82.4487804878049,82.5,82.7487804878049,82.9,83.2,83.3,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Austria,AUT,75.5682926829269,78.1268292682927,81.1365853658537,81.490243902439,81.190243902439,81.6414634146342,81.6439024390244,81.6926829268293,81.8951219512195,81.1926829268293,81.2390243902439,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Azerbaijan,AZE,62.352,64.891,70.881,71.116,71.451,72.004,72.248,72.76,73.102,66.868,69.366,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Bahamas, The",BHS,70.133,72.041,73.024,73.366,73.104,73.537,73.632,73.806,71.205,72.677,71.598,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bahrain,BHR,72.668,75.496,79.246,79.328,79.405,79.557,79.689,79.857,80.019,79.174,78.76,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bangladesh,BGD,55.989,65.779,69.565,69.986,70.491,71.09,71.788,72.567,72.806,71.968,72.381,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Barbados,BRB,72.752,74.089,76.275,76.476,76.65,76.815,76.936,77.067,77.257,77.393,77.571,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belarus,BLR,70.8365853658537,68.9121951219512,72.4707317073171,72.9707317073171,73.6243902439025,73.8268292682927,74.1292682926829,74.1756097560976,74.2268292682927,72.4572195121951,72.3706829268293,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belgium,BEL,76.0519512195122,77.7219512195122,80.5878048780488,81.2878048780488,80.9926829268293,81.4390243902439,81.4926829268293,81.5951219512195,81.9951219512195,80.6951219512195,81.890243902439,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Belize,BLZ,70.744,68.564,73.666,73.311,73.187,73.399,73.562,73.703,73.931,72.854,70.47,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Benin,BEN,53.292,56.578,58.965,59.125,59.377,59.539,59.856,60.14,60.454,60.088,59.821,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bermuda,BMU,74.5,78.858,79.992,79.518,80.918,80.608,82.351,80.825,81.033,81.136,79.28,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bhutan,BTN,55.968,62.01,69.707,70.049,70.343,70.602,70.847,71.129,71.391,71.609,71.815,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bolivia,BOL,56.422,62.346,67.021,67.163,67.318,67.628,67.701,67.748,67.841,64.467,63.63,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bosnia and Herzegovina,BIH,72.349,74.496,76.33,75.659,76.182,76.808,76.935,77.093,77.241,76.225,75.3,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Botswana,BWA,60.533,51.011,61.996,62.608,63.818,65.464,66.753,65.422,65.464,65.647,61.141,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brazil,BRA,65.985,69.737,73.918,74.306,74.332,74.442,74.827,75.109,75.338,74.009,72.75,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,British Virgin Islands,VGB,73.927,73.966,75.574,75.612,75.675,75.724,74.785,75.831,75.863,75.849,74.494,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Brunei Darussalam,BRN,71.656,74.08,74.799,74.779,74.75,74.733,74.722,74.712,74.748,74.795,74.642,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Bulgaria,BGR,71.6414634146342,71.6634146341463,74.8609756097561,74.4658536585366,74.6146341463415,74.8121951219512,74.8146341463415,74.9634146341464,75.1121951219512,73.6585365853659,71.5146341463415,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Burkina Faso,BFA,49.44,50.847,57.823,58.359,58.845,59.326,59.536,60.047,60.039,59.731,59.27,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Burundi,BDI,44.86,47.514,59.235,59.868,60.217,60.793,61.553,61.688,62.351,61.566,61.663,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cabo Verde,CPV,65.023,68.618,75.059,75.24,74.62,75.742,76.593,75.733,76.004,74.808,74.052,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cambodia,KHM,55.434,58.625,69.304,69.736,69.873,70.224,70.515,70.561,70.692,70.416,69.584,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cameroon,CMR,54.868,52.932,58.476,58.935,59.658,60.233,60.81,61.18,61.584,60.833,60.333,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Canada,CAN,77.4365853658537,79.1668292682927,81.7448780487805,81.7843902439025,81.8156097560976,81.9248780487805,81.8329268292683,81.8439024390244,82.2287804878049,81.6704878048781,82.5966097560976,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Central African Republic,CAF,49.635,45.406,50.902,50.566,52.793,53.46,53.721,54.369,55.025,54.604,53.895,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Chad,TCD,44.686,47.443,50.781,51.202,51.589,52.083,52.308,52.825,53.259,52.777,52.525,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Channel Islands,CHI,77.185,79.155,81.516,81.884,81.433,81.366,81.331,81.375,81.39,81.264,81.232,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Chile,CHL,72.574,76.87,79.339,79.473,79.746,80.079,80.35,80.133,80.326,79.377,78.944,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,China,CHN,68.005,71.881,76.452,76.717,76.977,77.218,77.248,77.744,77.968,78.077,78.211,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Colombia,COL,68.644,71.32,75.827,76.043,76.257,76.471,76.646,76.748,76.752,74.769,72.83,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Comoros,COM,55.84,58.757,62.224,62.516,62.896,63.237,63.625,63.912,64.068,64.166,63.417,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Congo, Dem. Rep.",COD,48.601,51.781,57.762,58.296,58.49,59.066,59.411,59.942,60.276,59.739,59.193,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Congo, Rep.",COG,55.926,53.682,62.695,62.95,63.233,63.577,63.76,64.053,62.747,63.785,63.519,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Costa Rica,CRI,76.63,77.586,79.403,78.774,79.086,79.459,79.377,79.484,79.427,79.277,77.023,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cote d'Ivoire,CIV,52.603,50.842,56.748,57.208,57.762,58.06,58.48,58.849,59.319,59.032,58.598,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Croatia,HRV,72.1704878048781,72.8078048780488,77.1268292682927,77.4780487804878,77.2756097560976,78.0219512195122,77.8268292682927,78.0707317073171,78.4243902439025,77.7243902439024,76.4243902439025,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cuba,CUB,74.039,76.183,77.87,77.853,77.772,77.643,77.529,77.496,77.611,77.567,73.683,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Curacao,CUW,72.2503902439024,73.0339512195122,77.8268292682927,77.9756097560976,78.0756097560976,77.719512195122,78.0170731707317,..,..,..,..,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Cyprus,CYP,73.539,76.568,80.402,80.771,80.966,81.056,81.328,81.382,81.397,81.391,81.203,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Czechia,CZE,71.3839024390244,74.9682926829268,78.1756097560976,78.8243902439024,78.5780487804878,79.0268292682927,78.9780487804878,79.0292682926829,79.2292682926829,78.2268292682927,77.3731707317073,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Denmark,DNK,74.8053658536585,76.5926829268293,80.3,80.7,80.7024390243902,80.8536585365854,81.1024390243903,80.9536585365854,81.4512195121951,81.6024390243903,81.4048780487805,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Djibouti,DJI,55.498,56.573,61.221,61.641,61.957,62.191,62.797,63.038,63.085,62.694,62.305,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Dominica,DMA,69.852,72.693,68.896,69.434,68.727,70.128,67.525,73.59,73.559,73.649,72.814,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Dominican Republic,DOM,67.11,69.423,72.713,72.867,72.953,72.987,73.063,73.232,73.577,72.889,72.615,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ecuador,ECU,69.348,72.839,76.369,76.622,76.789,76.763,76.972,77.094,77.297,72.153,73.67,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Egypt, Arab Rep.",EGY,64.146,68.007,70.052,70.415,70.483,70.844,71.302,71.367,71.358,70.99,70.221,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,El Salvador,SLV,62.55,69.865,71.771,71.746,71.814,72.025,72.311,72.555,72.559,71.061,70.748,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Equatorial Guinea,GNQ,50.86,53.226,59.224,59.595,60.103,60.479,60.821,61.191,61.644,60.708,60.594,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Eritrea,ERI,49.769,56.111,65.067,65.6,66.033,66.289,66.577,67.067,67.3,67.133,66.536,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Estonia,EST,69.4756097560976,70.4170731707317,77.1414634146341,77.0341463414634,77.590243902439,77.6414634146342,78.0926829268293,78.2439024390244,78.6463414634147,78.5951219512195,76.7414634146342,..
